original_trip_id,origin_lat,origin_lon,dest_lat,dest_lon,bike_duration,bike_distance,walktransit_duration,walktransit_distance,n_segments_walktransit,modes_used_walktransit,multimodal_duration,multimodal_distance,n_segments_multimodal,modes_used_multimodal
7F3EF82F7C45B1FC,42.3621312344991,-71.0911560058594,42.377309,-71.094428,20,2786,19.7,3108,3,WALK + BUS,14.1,2198,3,BICYCLE + BUS + WALK
7F5192A150A23EED,42.3246451094941,-71.121352314949,42.336399153725,-71.073067113939,36.9,6147,34,7376,5,WALK + BUS,32.7,6889,3,BICYCLE + BUS + WALK
7F56AF71FB245F8B,42.373379,-71.111075,42.3401151224924,-71.1006188392639,38.3,5563,28.4,6164,3,WALK + BUS,26.9,6110,3,BICYCLE + BUS + WALK
7F87196688283863,42.349351645,-71.097426295,42.3516920188597,-71.1190348863602,13.9,1947,10.2,2523,3,WALK + BUS,9.7,2351,3,BICYCLE + BUS + WALK
7FCF8C4AF9E77834,42.3489485723559,-71.1502718925476,42.338431795291,-71.0816904992498,51.1,7354,34.5,7939,6,WALK + BUS + SUBWAY,37.7,7999,6,BICYCLE + BUS + WALK + SUBWAY
7FD01C11C37D8882,42.3436905571975,-71.1023528688111,42.3425491373795,-71.0742144938786,21.5,3400,20,4756,4,WALK + BUS,21.5,3400,1,BICYCLE
7FD375CAF6B4C17F,42.357143,-71.050699,42.3617874106619,-71.1439311132745,72.6,10190,42.9,8733,5,WALK + SUBWAY + BUS,42.3,8733,5,BICYCLE + SUBWAY + WALK + BUS
7FD58075E103BB6E,42.3436905571975,-71.1023528688111,42.3516920188597,-71.1190348863602,16.2,2348,15.4,2284,5,WALK + BUS,16.2,2348,1,BICYCLE
803CA059053F2BF3,42.35280025,-71.129659414,42.3508268066909,-71.0898108780384,32.3,3824,26,3725,3,WALK + BUS,25.1,3670,3,BICYCLE + TRAM + WALK
804A4899A96A9500,42.339194,-71.06975,42.3515966246532,-71.0756166279316,22.3,2227,20.7,2393,5,WALK + BUS,17.7,2037,3,BICYCLE + BUS + WALK
8064822D9821B72B,42.3359589794331,-71.0462289956104,42.335741,-71.03877,7.8,884,2.4,588,2,WALK + BUS,7.8,884,1,BICYCLE
8077433E3B0F9D24,42.3382668005804,-71.1389468202833,42.3461970765555,-71.1072868108749,25,4116,15.9,2909,3,WALK + TRAM,20.5,3069,3,BICYCLE + TRAM + WALK
8089179E1B9C4CF4,42.3576624788988,-71.1084133386612,42.3515966246532,-71.0756166279316,35.7,5785,26.4,5074,5,WALK + BUS + TRAM,30.1,6118,5,BICYCLE + BUS + WALK + TRAM
80943B56A16D57F6,42.3481,-71.03764,42.3514819346086,-71.0443608462811,12.3,1047,9.9,2389,3,WALK + BUS,12.3,1047,1,BICYCLE
80A2D680F12F4C12,42.373268,-71.118579,42.3634646930435,-71.1005732417107,17.4,2437,9.8,2353,3,WALK + BUS,14.3,2315,3,BICYCLE + BUS + WALK
80D0F36A3A25082D,42.372969,-71.094445,42.3695529775651,-71.0857901498093,10.6,1718,10.2,979,2,BUS + WALK,10.6,1718,1,BICYCLE
80DB6E1381E81FF3,42.3516920188597,-71.1190348863602,42.34949599514,-71.1005759239197,15.7,1752,12.2,1694,3,WALK + BUS,15.7,1752,1,BICYCLE
80FD9B921234002C,42.352409,-71.062679,42.3217652572395,-71.1098416056711,45.7,6235,18.1,5922,3,SUBWAY + BUS + WALK,24.9,6060,5,BICYCLE + SUBWAY + WALK + BUS
81158FF42A1A6020,42.3365855545612,-71.0988699646623,42.3302307052873,-71.0506009312303,42.4,6092,34.3,6536,4,WALK + BUS,33.3,6515,4,BICYCLE + BUS + WALK
81325D162DF9FEA8,42.393370867,-71.033227921,42.379295,-71.027733,28.1,2454,24.1,4328,5,WALK + BUS,21.5,5090,7,BICYCLE + BUS + WALK + SUBWAY
8174756D2FD67D24,42.343749,-71.062256,42.343048583901,-71.0580343009133,5.3,551,8,514,1,WALK,5.3,551,1,BICYCLE
81AE5ED3A7DC61BB,42.3607929685827,-71.0711896233715,42.351911,-71.123798,33.4,5027,24,6824,6,WALK + SUBWAY + TRAM + BUS,33.4,5027,1,BICYCLE
81B05E2FED0F994C,42.3621312344991,-71.0911560058594,42.40449,-71.123413,48.5,8097,36.3,7700,5,WALK + SUBWAY + BUS,35.1,7717,5,BICYCLE + SUBWAY + WALK + BUS
81C1898675A2D18D,42.34949599514,-71.1005759239197,42.3495301689038,-71.1302277074174,23.2,3258,11.7,2907,2,BUS + WALK,16.4,3109,3,BICYCLE + BUS + WALK
81DFA382C813C524,42.3217652572395,-71.1098416056711,42.3495894236824,-71.0794677917329,34.8,5149,27.5,5030,3,WALK + BUS,27.8,6214,3,BICYCLE + TRAM + WALK
820DFF39271A1A62,42.3436658245146,-71.0858237743378,42.3346289305598,-71.1040791776759,18.2,2612,12.6,2074,3,WALK + BUS,12.5,2049,3,BICYCLE + BUS + WALK
827D13042D01F3A0,42.3595732010904,-71.1012947559357,42.3576624788988,-71.1084133386612,8.4,1096,14.3,889,1,WALK,8.4,1096,1,BICYCLE
829835B9D6F78E02,42.3604413562312,-71.0504394024611,42.3595732010904,-71.1012947559357,44.1,5323,33.1,5910,6,WALK + SUBWAY + TRAM + BUS,33.7,5251,5,BICYCLE + SUBWAY + WALK + BUS
829FA6A4EE7AB9FD,42.3098192486179,-71.0601993838282,42.326599,-71.066498,24.3,2302,26.2,2928,3,WALK + BUS,24.3,2302,1,BICYCLE
82BED3704AA38AE3,42.287072,-71.127754,42.2848447244354,-71.1187451706246,9.1,1143,7.2,1770,3,WALK + BUS,9.1,1143,1,BICYCLE
83184F95AB647D64,42.3516920188597,-71.1190348863602,42.3496094533306,-71.1039152369813,14.1,1446,8.3,1310,3,WALK + BUS,14.1,1446,1,BICYCLE
831F773BBF07E068,42.3722168027866,-71.121880710125,42.3436658245146,-71.0858237743378,38.6,5989,26.3,5030,3,WALK + BUS,23.3,4810,3,BICYCLE + BUS + WALK
832881826F391EA1,42.3604413562312,-71.0504394024611,42.365188,-71.060788,15.4,1325,10.7,1613,4,WALK + SUBWAY,15.4,1325,1,BICYCLE
832FEB813C52E034,42.3676901802449,-71.0711628198624,42.349243769553,-71.0972820969255,26.8,4370,33.1,5617,3,WALK + TRAM,26.8,4370,1,BICYCLE
83398D158D9F09A6,42.3652603176945,-71.1857332445925,42.3581,-71.093198,57.9,10331,37.8,8766,4,WALK + BUS,37.7,9061,4,BICYCLE + BUS + WALK
8340E71DBA5AAFBB,42.341814,-71.090179,42.3555362848971,-71.0728687047958,25.7,2993,19.1,2826,3,WALK + TRAM,19,2834,3,BICYCLE + TRAM + WALK
835733ADE8E96F1C,42.342958,-71.067052,42.3514819346086,-71.0443608462811,23.2,3240,20.2,2787,5,WALK + BUS,20.4,2900,3,BICYCLE + BUS + WALK
8385591F1D3599EB,42.3613583766225,-71.0967027397783,42.373268,-71.118579,21.5,2940,12.9,2504,3,WALK + BUS + SUBWAY,13.9,2360,3,BICYCLE + SUBWAY + WALK
83970A8E5D6C1407,42.365188,-71.060788,42.3413561576735,-71.0833695345082,38.4,4367,20.6,4420,3,WALK + SUBWAY,22.9,4367,3,BICYCLE + SUBWAY + WALK
83AE5418B6119DF5,42.349243769553,-71.0972820969255,42.343706,-71.153257,41.5,5784,21.5,5542,4,WALK + BUS,21.4,5366,4,BICYCLE + BUS + WALK
83AF9FDA04D0C834,42.372969,-71.094445,42.3425491373795,-71.0742144938786,43.2,5037,34,5710,4,BUS + WALK,32.8,4959,3,BICYCLE + BUS + WALK
83C49D850783B910,42.3659943286744,-71.095222216145,42.373268,-71.118579,25.3,3453,21.7,2523,2,WALK + SUBWAY,17.5,2598,3,BICYCLE + SUBWAY + WALK
83E3FD05AB1E11FD,42.3576624788988,-71.1084133386612,42.3436905571975,-71.1023528688111,24.8,3047,13.8,2665,3,WALK + BUS,17.5,3708,3,BICYCLE + BUS + WALK
83E76F05A86B351D,42.352409,-71.062679,42.3566833496993,-71.0616664588451,9.1,706,7,725,3,WALK + TRAM,9.1,706,1,BICYCLE
83FDE9742883C083,42.354659,-71.053181,42.3495894236824,-71.0794677917329,34.5,3867,23.7,3132,3,WALK + BUS,21.3,2753,3,BICYCLE + TRAM + WALK
8493AE9937C202E1,42.352261,-71.123831,42.3528376,-71.1296752,6.8,864,1,562,1,BUS,6.8,864,1,BICYCLE
84A418B515494864,42.3607929685827,-71.0711896233715,42.3622417865092,-71.0831107199192,9,1254,8.5,1474,3,WALK + SUBWAY,9,1254,1,BICYCLE
84AB45BF6FFB947A,42.34877193,-71.096760154,42.3509614442122,-71.0778281092644,16.8,2030,11.8,1834,3,WALK + TRAM,16.8,2030,1,BICYCLE
84EB996D43960824,42.417722225,-71.108084202,42.42386,-71.067793,32.2,5198,33.5,4842,3,WALK + BUS,32.2,5198,1,BICYCLE
84F7B9F7BB10487E,42.347241,-71.105301,42.3496094533306,-71.1039152369813,7.4,950,7.2,515,2,BUS + WALK,7.4,950,1,BICYCLE
85189C14A953DC59,42.3465200399841,-71.0806577654512,42.3413561576735,-71.0833695345082,5.4,844,8.4,851,3,WALK + TRAM,5.4,844,1,BICYCLE
8555701C8B126AE4,42.351911,-71.123798,42.332817,-71.081198,33.8,5141,33.7,7442,5,WALK + BUS,33.8,5141,1,BICYCLE
85688A7472244602,42.348706,-71.097009,42.338514601786,-71.0740408301354,26,3097,19.5,3675,6,WALK + TRAM + BUS,26,3097,1,BICYCLE
857D227B92E7BA6A,42.420647,-71.133483,42.424981,-71.098973,23.7,3834,34.8,3779,3,WALK + BUS,23.7,3834,1,BICYCLE
858B7A66D25BF246,42.3529456978258,-71.0565640080313,42.3417808913719,-71.0398701650411,13.1,2080,11.8,1993,3,WALK + BUS,13.1,2080,1,BICYCLE
859666956CAFF456,42.349243769553,-71.0972820969255,42.348706,-71.097009,1.2,129,1.5,128,1,WALK,1.2,129,1,BICYCLE
85AE57D484F06D81,42.2960670464987,-71.1160119996384,42.300923,-71.114249,7.3,658,4.2,873,3,WALK + BUS,7.3,658,1,BICYCLE
85BDC58C4870C18C,42.3121203,-71.1142981,42.316966,-71.104374,7.9,1423,16.1,1699,3,WALK + SUBWAY,7.9,1423,1,BICYCLE
85C8D3E69008C298,42.3465200399841,-71.0806577654512,42.3481,-71.03764,38.3,4826,22.6,5060,5,WALK + TRAM + SUBWAY + BUS,24.6,4513,5,BICYCLE + BUS + WALK
85CB6F9A2DDA96FE,42.364961147,-71.102945924,42.3436905571975,-71.1023528688111,30,3905,15.5,3595,3,WALK + BUS,17.4,3538,3,BICYCLE + BUS + WALK
85D577F5012AC8B6,42.3436905571975,-71.1023528688111,42.3362444479688,-71.0879856348038,14.7,2187,15.6,3114,3,WALK + BUS,14.7,2187,1,BICYCLE
86123A6122C88D42,42.344295144,-71.052569628,42.3612572164654,-71.0652874410152,31.2,2985,27.8,4187,4,WALK + BUS + SUBWAY,24.6,3713,5,BICYCLE + BUS + WALK + SUBWAY
86142BC421B7C07A,42.368004799,-71.124144554,42.3883160758424,-71.1106824874878,26.9,3490,30.3,3698,5,WALK + SUBWAY + BUS,26.9,3490,1,BICYCLE
86254FF894913609,42.338514601786,-71.0740408301354,42.3509614442122,-71.0778281092644,18.8,2084,18.4,2672,5,WALK + BUS,14.4,2080,3,BICYCLE + TRAM + WALK
864335A304A87C82,42.3473447317743,-71.1001680795016,42.316902,-71.091946,33.6,4996,29.3,6736,5,WALK + BUS + SUBWAY,33.6,4996,1,BICYCLE
864BAE97BD7FD1F4,42.3955884571671,-71.142606139183,42.3719772596339,-71.0758584738323,42.2,7314,27.3,8034,7,WALK + SUBWAY + BUS + TRAM,30.8,8073,5,BICYCLE + BUS + WALK + TRAM
864C2D121B9D27AB,42.3800453469331,-71.0730457305908,42.3741245494265,-71.0548119993837,22.4,2427,18.7,3022,3,WALK + BUS,16.8,3281,3,BICYCLE + BUS + WALK
86718BF577E57C6D,42.345733,-71.100694,42.3647389869179,-71.0593490302563,39,5815,31.3,5072,3,WALK + TRAM,28.1,5162,3,BICYCLE + TRAM + WALK
867EA56ECF6F507D,42.3634646930435,-71.1005732417107,42.3516920188597,-71.1190348863602,23.2,2890,25,4849,5,WALK + BUS,23.2,2890,1,BICYCLE
86C30F794DCD10AA,42.378965,-71.068607,42.3629016,-71.0915669,31.6,4126,39.5,5508,3,WALK + BUS,31.6,4126,1,BICYCLE
86CE36947CD9449D,42.365444861374,-71.0827714204788,42.369061,-71.079999,7,698,11.1,671,1,WALK,7,698,1,BICYCLE
86D649FC7AB26095,42.3595732010904,-71.1012947559357,42.3515473479138,-71.121262460947,22.6,2859,18.5,3753,5,WALK + BUS,22.6,2859,1,BICYCLE
86D9CE6CAD36929D,42.344827,-71.028664,42.365673,-71.064263,41.8,4764,37.7,6359,5,WALK + BUS + SUBWAY,34.4,5177,5,BICYCLE + BUS + WALK + SUBWAY
86E28E8AE0008B69,42.365264893,-71.185808301,42.3496094533306,-71.1039152369813,53.3,9575,27.8,8696,3,WALK + BUS,33.6,9067,3,BICYCLE + BUS + WALK
86E8748D42A1E1F3,42.348717,-71.085954,42.3508268066909,-71.0898108780384,8.5,637,9.3,709,1,WALK,8.5,637,1,BICYCLE
87178CDABD9554AE,42.3508268066909,-71.0898108780384,42.3595732010904,-71.1012947559357,21.8,1936,14,1985,3,WALK + BUS,19.4,2466,3,BICYCLE + BUS + WALK
872E438E3A53E87C,42.3401224269664,-71.1207056381045,42.306539,-71.107669,35.2,5696,36.3,5571,5,WALK + BUS,35.2,5696,1,BICYCLE
8760EB7D1CC8EC3C,42.4021215,-71.0195408,42.3824037767414,-71.0302430391312,35.8,4031,29.2,3789,2,BUS + WALK,31.1,3978,3,BICYCLE + BUS + WALK
87A0032FA259F2D0,42.386267066,-71.096007943,42.354979,-71.063348,39,5723,31.4,6025,3,WALK + TRAM,26.8,6342,3,BICYCLE + TRAM + WALK
87A2BA13BDFF76E9,42.3474062052521,-71.0867841495565,42.372969,-71.094445,38.7,3511,31.9,3368,3,WALK + BUS,27.9,4102,5,BICYCLE + BUS + WALK
87A5A3D3FE6BA22B,42.3659943286744,-71.095222216145,42.338629,-71.1065,40.6,5604,26.5,5764,3,WALK + BUS,24.7,5654,3,BICYCLE + BUS + WALK
87AB3089C9E434FF,42.3613583766225,-71.0967027397783,42.3581,-71.093198,3.5,557,4.3,519,3,WALK + BUS,3.5,557,1,BICYCLE
87C7B396A3B5B991,42.3647389869179,-71.0593490302563,42.3499282823006,-71.0773920686643,27.5,3015,14.8,2852,2,WALK + TRAM,17.6,2892,3,BICYCLE + TRAM + WALK
885544D3DF00B9E8,42.3655072850565,-71.0801375997653,42.3630037815601,-71.089740377065,12.1,1595,18,1070,1,WALK,12.1,1595,1,BICYCLE
885EF26F01461FFA,42.3516920188597,-71.1190348863602,42.3508268066909,-71.0898108780384,23.8,2582,19.7,2603,3,WALK + TRAM,23.8,2582,1,BICYCLE
8878AB4CBAEB51CA,42.3940722366589,-71.1113369464874,42.388966,-71.132788,21.8,2499,35.6,2925,3,WALK + BUS,21.8,2499,1,BICYCLE
88A9F1A02D9ECDA2,42.409945965,-71.13997674,42.3474062052521,-71.0867841495565,70.7,11518,39.5,9781,7,WALK + BUS + SUBWAY,44,11134,5,BICYCLE + SUBWAY + WALK + BUS
88C5E3DAEB2C89C3,42.3676901802449,-71.0711628198624,42.3817508,-71.0839523,17.2,2577,21.9,4256,4,WALK + TRAM + BUS,17.2,2577,1,BICYCLE
88D18F219BB0D0D9,42.4175908967214,-71.126081278635,42.373268,-71.118579,45,7510,33.2,5968,4,WALK + BUS + SUBWAY,27.6,6678,5,BICYCLE + BUS + WALK + SUBWAY
892320F29FFEA76B,42.347426414,-71.087039709,42.362811,-71.056067,39,5000,18.9,3710,3,WALK + TRAM,22.6,4016,3,BICYCLE + TRAM + WALK
897E23A497136094,42.344742247728,-71.0764816217579,42.3474062052521,-71.0867841495565,10.7,1425,16.5,1699,3,WALK + TRAM,10.7,1425,1,BICYCLE
898B100EEED463A3,42.362811,-71.056067,42.3495894236824,-71.0794677917329,33.7,3873,18.4,2869,3,WALK + TRAM,17.8,2691,3,BICYCLE + TRAM + WALK
898BDC8F38F6C601,42.392766,-71.129042,42.4023682,-71.0757318242478,44.8,6968,42,7648,5,WALK + BUS + SUBWAY,44.8,6968,1,BICYCLE
89CE8511355705A6,42.3440405100164,-71.0573762655258,42.343048583901,-71.0580343009133,1.1,240,3.1,255,1,WALK,1.1,240,1,BICYCLE
89D6C2D5F7E1AC57,42.3366100573043,-71.1100468039513,42.351356,-71.059367,42.7,5746,27,6112,6,WALK + BUS + SUBWAY,28.1,6176,5,BICYCLE + BUS + WALK + SUBWAY
89EC1B939D6C8A22,42.386844,-71.09812,42.3743392537052,-71.1196643114636,22.3,2816,22.9,5424,5,WALK + BUS + SUBWAY,18.7,2984,3,BICYCLE + BUS + WALK
89F25BADB8399CB8,42.3742671352493,-71.100264787674,42.3655072850565,-71.0801375997653,21.7,2846,23.9,2462,3,WALK + BUS,21.7,2846,1,BICYCLE
89F5D74DE44759AF,42.3362444479688,-71.0879856348038,42.3556012132793,-71.1039447784424,35.2,4404,33.8,4841,5,WALK + BUS,23,4584,5,BICYCLE + BUS + WALK
89F728D6202BB4FA,42.352409,-71.062679,42.3488038228339,-71.0823690891266,23.4,2183,16.4,1877,3,WALK + TRAM,20.1,1932,3,BICYCLE + BUS + WALK
8A174A250865A54D,42.3581,-71.093198,42.3624278429124,-71.0849547386169,8.4,1230,17.2,1020,1,WALK,8.4,1230,1,BICYCLE
8A22AB5315A3469A,42.3803233504542,-71.1087861285523,42.362647791186,-71.1000609397888,23.1,3234,21.9,2625,3,WALK + BUS,18.8,2967,3,BICYCLE + BUS + WALK
8A6F4EE6C66A614A,42.350380063,-71.108195782,42.3473447317743,-71.1001680795016,9.1,1125,13.5,1255,3,WALK + TRAM,9.1,1125,1,BICYCLE
8A7BA9D829B41668,42.34903872,-71.160256505,42.3337647262349,-71.1204644666032,32.4,4959,18.1,4293,4,WALK + BUS,24,4905,3,BICYCLE + BUS + WALK
8A7EA426BD9DA818,42.369885,-71.069957,42.371141,-71.076198,3.6,659,10.3,623,1,WALK,3.6,659,1,BICYCLE
8AA92F1CDF80CA32,42.3401151224924,-71.1006188392639,42.3401151224924,-71.1006188392639,0.3,47,0.6,238,1,WALK,0.3,47,1,BICYCLE
8B0D106B24106544,42.36507,-71.1031,42.3689518054073,-71.1099877953529,7.3,1047,4.7,741,3,WALK + BUS,7.3,1047,1,BICYCLE
8B579AD83A461CC9,42.350027,-71.07783,42.3742671352493,-71.100264787674,43,4954,25.1,6653,6,WALK + TRAM + SUBWAY + BUS,26.9,4816,5,BICYCLE + BUS + WALK
8B9949A481B9B3FE,42.351719975,-71.119052768,42.349243769553,-71.0972820969255,16.9,2001,14.1,1969,3,WALK + BUS,16.9,2001,1,BICYCLE
8BBF00F43DEF8F37,42.3509614442122,-71.0778281092644,42.3531780918625,-71.0481735692338,35.4,3882,18.5,3392,5,WALK + TRAM + SUBWAY + BUS,21,3493,7,BICYCLE + TRAM + WALK + SUBWAY + BUS
8BBF242A1BE6FDE6,42.3629016,-71.0915669,42.372076579154,-71.0899543390588,13.9,1862,20.1,1232,1,WALK,13.9,1862,1,BICYCLE
8BD72DA1550B9C86,42.34949599514,-71.1005759239197,42.3634646930435,-71.1005732417107,27.2,4629,17.4,3270,5,WALK + TRAM + BUS,18.2,2925,3,BICYCLE + BUS + WALK
8BDCDBADF566FB35,42.362647791186,-71.1000609397888,42.3374174845973,-71.1028611660004,38.5,4864,21.7,4725,2,WALK + BUS,19.2,4622,3,BICYCLE + BUS + WALK
8BDFB1ED1A55F5EE,42.361350894,-71.065337181,42.3502102,-71.0446705,26.4,2611,26.8,2672,3,WALK + BUS,26.4,2611,1,BICYCLE
8BE120EF11B27D1D,42.345392,-71.069616,42.3307333258545,-71.0569985083748,31.3,3486,15.1,3108,4,WALK + BUS + SUBWAY,19.4,3179,3,BICYCLE + SUBWAY + WALK
8BE891803377F5B1,42.351356,-71.059367,42.3417808913719,-71.0398701650411,16.5,2500,16.6,2262,3,WALK + BUS,14.6,2393,3,BICYCLE + BUS + WALK
8BE8F0B96932F742,42.3558543552201,-71.0545974599881,42.3598253979878,-71.0597957624486,9.9,819,10.3,874,3,WALK + BUS,9.9,819,1,BICYCLE
8C0B7FE1CDC3C6CE,42.3508268066909,-71.0898108780384,42.3465200399841,-71.0806577654512,13.9,1389,14.9,1293,3,WALK + BUS,13.9,1389,1,BICYCLE
8C0ECC04353BB107,42.343048583901,-71.0580343009133,42.3391085,-71.0514432,8.9,1279,5.7,643,3,WALK + BUS,8.9,1279,1,BICYCLE
8C434D1C243437BA,42.3741245494265,-71.0548119993837,42.3719772596339,-71.0758584738323,14.5,2155,21.6,3661,5,WALK + BUS + TRAM,14.5,2155,1,BICYCLE
8C5F800DC236B6EA,42.338244557,-71.10698843,42.3625,-71.08822,39.2,4209,20.5,4929,3,WALK + BUS,39.2,4209,1,BICYCLE
8C76FF336285FC01,42.366277,-71.09169,42.363564989894,-71.1004418404809,9.7,1337,16.5,1044,1,WALK,9.7,1337,1,BICYCLE
8C79E8E1E9B8265E,42.3581,-71.093198,42.3615457081725,-71.1377620697022,31.3,5501,30.4,4398,3,WALK + BUS,24.1,4402,3,BICYCLE + BUS + WALK
8C98A836B2A169DE,42.3555362848971,-71.0728687047958,42.349243769553,-71.0972820969255,17.7,2501,19.9,2803,3,WALK + TRAM,17.7,2501,1,BICYCLE
8CA6AF0D8B6FA1D5,42.3477634541475,-71.0453599691391,42.362811,-71.056067,27.8,3218,19.4,2785,3,WALK + BUS,23.7,3497,3,BICYCLE + BUS + WALK
8CAC36A2457F3F22,42.373268,-71.118579,42.3555362848971,-71.0728687047958,39.6,6568,24.1,5046,3,WALK + SUBWAY,32,5476,3,BICYCLE + SUBWAY + WALK
8CADC0D779EB02E8,42.360536814,-71.086686611,42.3733287988741,-71.1209860108011,30.9,5210,18.8,3638,3,WALK + SUBWAY,23,3854,5,BICYCLE + BUS + WALK + SUBWAY
8CCE22A50A890448,42.3660879738868,-71.0863360390977,42.3641265899667,-71.0873863200095,1.3,274,4.8,313,1,WALK,1.3,274,1,BICYCLE
8D0053D69E0167AF,42.352261,-71.123831,42.3495301689038,-71.1302277074174,8.3,839,7.8,825,3,WALK + TRAM,8.3,839,1,BICYCLE
8D033FB5B9B3ED89,42.366277,-71.09169,42.3121203,-71.1142981,63,9516,35.9,9568,3,BUS + WALK,40.1,9608,5,BICYCLE + BUS + WALK
8D0E57A559C95838,42.373268,-71.118579,42.3415747187375,-71.0689043998718,54.5,7931,27.7,6651,3,WALK + BUS,32.8,6648,5,BICYCLE + BUS + WALK
8D10EF634D00FAA9,42.363366723,-71.100450754,42.362811,-71.056067,36.5,5605,22,5185,4,WALK + SUBWAY + TRAM,21.2,5169,5,BICYCLE + SUBWAY + WALK + TRAM
8D3CC0A59341BB58,42.3607929685827,-71.0711896233715,42.338629,-71.1065,35.5,5212,26.2,6364,5,WALK + SUBWAY + BUS,28.5,6689,3,BICYCLE + BUS + WALK
8D45C891C58D91FD,42.3800453469331,-71.0730457305908,42.3607929685827,-71.0711896233715,29.1,3710,32,5912,4,WALK + SUBWAY,29.1,3710,1,BICYCLE
8D52D785EBCE57EB,42.339194,-71.06975,42.338514601786,-71.0740408301354,7.1,543,8,497,1,WALK,7.1,543,1,BICYCLE
8D64E6B621F6ACDD,42.3495301689038,-71.1302277074174,42.388966,-71.132788,42.5,6018,44.2,7616,5,WALK + BUS,42.5,6018,1,BICYCLE
8D68DDB3B0315330,42.369173169,-71.117049217,42.396105,-71.139459,29.4,4888,24.9,5170,2,WALK + SUBWAY,21.7,5066,3,BICYCLE + SUBWAY + WALK
8D80B71229FC6CCC,42.3172747432745,-71.0653700396779,42.2944257867066,-71.078217607137,28.6,3603,16.2,4019,5,WALK + BUS + RAIL,18.4,3894,3,BICYCLE + RAIL + WALK
8D8C3D0290FABF07,42.3528376,-71.1296752,42.3528376,-71.1296752,0.3,16,1.2,277,1,WALK,0.3,16,1,BICYCLE
8DC0BD96B1836E85,42.373219132,-71.118534088,42.396386809455,-71.1201130600603,28.3,3438,11.2,2985,3,WALK + SUBWAY,16.1,2948,3,BICYCLE + BUS + WALK
8DF408B2B8D1F935,42.386844,-71.09812,42.3374174845973,-71.1028611660004,59.5,8304,44.4,8778,3,WALK + BUS,39.5,9412,4,BICYCLE + BUS + WALK
8DF8FF18345A7D12,42.3473447317743,-71.1001680795016,42.3217652572395,-71.1098416056711,22,3861,25.3,3924,5,WALK + BUS,22,3861,1,BICYCLE
8E00D799AEFE972A,42.3607929685827,-71.0711896233715,42.3844522563584,-71.0751485452965,33.3,4869,20.4,5267,4,WALK + SUBWAY,22.9,4321,3,BICYCLE + SUBWAY + WALK
8E42302B1588BA44,42.391052127,-71.090395093,42.3796478996753,-71.0954047567248,19.5,2538,14.9,3328,4,WALK + BUS,13.4,2391,3,BICYCLE + BUS + WALK
8E4E45B41A5A437B,42.3642634406385,-71.1182756971175,42.3643558902798,-71.0695936904267,33.1,6109,35.8,4664,3,WALK + SUBWAY,28.2,5086,3,BICYCLE + SUBWAY + WALK
8E5DFE7F635CBB9E,42.348706,-71.097009,42.353334,-71.137313,29.7,4194,11.5,3782,3,WALK + BUS,13.5,3753,3,BICYCLE + BUS + WALK
8E637B68D62012B2,42.372076579154,-71.0899543390588,42.366426,-71.105495,21.1,2614,22.2,2186,3,WALK + BUS,18.2,2516,3,BICYCLE + BUS + WALK
8E667C75E5D167A2,42.380078,-71.090098,42.392766,-71.129042,36.6,4642,26.4,4329,4,WALK + BUS,30.3,4454,3,BICYCLE + BUS + WALK
8E688BCAD84CCF08,42.3538902439659,-71.1994370725734,42.3606845576816,-71.2014619959882,7.3,1097,18.4,1119,1,WALK,7.3,1097,1,BICYCLE
8E8D081F020212DE,42.348706,-71.097009,42.341814,-71.090179,13.6,1460,19.8,1636,3,WALK + TRAM,13.6,1460,1,BICYCLE
8E97D4EFC476119C,42.3647389869179,-71.0593490302563,42.3358461299708,-71.0803815722466,43.1,5722,20.7,4424,4,WALK + SUBWAY + BUS,23.6,4456,5,BICYCLE + SUBWAY + WALK + BUS
8EA991646BD053EF,42.365525842,-71.061160922,42.3796478996753,-71.0954047567248,29.3,4074,14.7,5036,4,WALK + SUBWAY + BUS,20.8,4430,3,BICYCLE + BUS + WALK
8F2218AB3048644B,42.3425491373795,-71.0742144938786,42.3452156211502,-71.0638403149278,11.9,1219,13.6,1269,3,WALK + BUS,9.5,1374,3,BICYCLE + BUS + WALK
8F38AABC2CF40568,42.400877,-71.116772,42.3555362848971,-71.0728687047958,50.4,8184,33.9,8566,4,WALK + BUS + SUBWAY,38.5,8578,3,BICYCLE + SUBWAY + WALK
8F4A3660CCEFFDAE,42.378492475,-71.119982123,42.3867480204506,-71.1190187931061,13.6,1611,7.2,1528,3,WALK + BUS,11.9,1784,3,BICYCLE + BUS + WALK
8F4B6C49FF790840,42.351356,-71.059367,42.3515860011985,-71.0456925630569,13.1,1674,11.9,1327,3,WALK + BUS,10.4,1423,3,BICYCLE + BUS + WALK
8F63357C64B860EA,42.3964835824769,-71.0654675990554,42.3963652784968,-71.039871792309,27.1,3651,28.8,3447,4,WALK + BUS,27.1,3651,1,BICYCLE
8F9DE15826894A3A,42.386310816,-71.095937014,42.397828,-71.130516,24.8,3815,28.5,4150,4,WALK + BUS,24.8,3815,1,BICYCLE
8FA11D7CE64D746D,42.372969,-71.094445,42.3511419825475,-71.0732924938202,38.8,5358,24.2,5075,5,BUS + WALK + SUBWAY + TRAM,25.9,5060,5,BICYCLE + BUS + WALK + TRAM
